train_task,test_task,train_condition,test_condition,layer,model,auroc
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.515328
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.5083960000000001
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.509988
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.5222439999999999
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.524596
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.525876
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.5336559999999999
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.531876
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.559264
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.561396
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.567276
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.57112
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.5746560000000001
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.574792
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.57352
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.575156
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,27,deepseek-r1-distill-8b,0.5689600000000001
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,28,deepseek-r1-distill-8b,0.566872
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,29,deepseek-r1-distill-8b,0.5484279999999999
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,30,deepseek-r1-distill-8b,0.544872
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,31,deepseek-r1-distill-8b,0.538884
F0,A2,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.534656
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.5035160000000001
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.497404
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.5111720000000001
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.5039720000000001
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.50352
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,6,deepseek-r1-distill-8b,0.505056
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,7,deepseek-r1-distill-8b,0.508964
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,8,deepseek-r1-distill-8b,0.529084
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,9,deepseek-r1-distill-8b,0.5251919999999999
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,10,deepseek-r1-distill-8b,0.53172
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.508008
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.50236
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.5059400000000001
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.5196879999999999
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.522164
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.531924
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.5386040000000001
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.5356319999999999
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.55962
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.563676
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.5673119999999999
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.571052
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.576184
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.578556
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.575892
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.5744039999999999
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,27,deepseek-r1-distill-8b,0.5694760000000001
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,28,deepseek-r1-distill-8b,0.5702720000000001
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,29,deepseek-r1-distill-8b,0.551132
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,30,deepseek-r1-distill-8b,0.548088
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,31,deepseek-r1-distill-8b,0.54314
F0,A3,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.538748
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.4716777829850923
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.4701206279746402
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.4475480649634625
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.4025843550588297
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.3312452154934862
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,6,deepseek-r1-distill-8b,0.3064214433851148
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,7,deepseek-r1-distill-8b,0.263615485789758
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,8,deepseek-r1-distill-8b,0.2201154741076594
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,9,deepseek-r1-distill-8b,0.1797174031657112
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,10,deepseek-r1-distill-8b,0.2618260631740399
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.5357905138611534
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.5191029797597336
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.5071047774285365
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.5572814519886368
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.6127260657853324
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.6115234968231564
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.5837297229693421
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.617830455643072
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.8142903674913312
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.8246970556988713
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.8199692417218589
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.8528234257685103
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.8771469291886164
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.8663018186965802
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.8509742182958155
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.8534666283677085
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,27,deepseek-r1-distill-8b,0.8514875434470985
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,28,deepseek-r1-distill-8b,0.8264672372111945
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,29,deepseek-r1-distill-8b,0.8285975022299065
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,30,deepseek-r1-distill-8b,0.8041942856671647
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,31,deepseek-r1-distill-8b,0.8050889969750237
F0,F1,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.7699231317919377
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.5090178928517927
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.5180708319990545
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.5302696915513689
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.5543980352084704
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.5980121191464096
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,6,deepseek-r1-distill-8b,0.6149690286953569
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,7,deepseek-r1-distill-8b,0.6383346000393069
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,8,deepseek-r1-distill-8b,0.6836254087016516
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,9,deepseek-r1-distill-8b,0.7889127264780947
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,10,deepseek-r1-distill-8b,0.816064672097239
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.8443449709940367
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.8702118857793129
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.8834593854666447
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.8992906904669953
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.9070201165735992
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.9318095295687656
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.9387473217071256
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.9420609145846188
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.95415532243279
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.9549895617014084
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.9540962247580774
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.9545071597520096
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.9532564880313464
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.9532180058245568
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.9451216243889232
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.94983844344971
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,27,deepseek-r1-distill-8b,0.9552369473164846
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,28,deepseek-r1-distill-8b,0.956586573283178
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,29,deepseek-r1-distill-8b,0.9630557071174216
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,30,deepseek-r1-distill-8b,0.9635972067415328
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,31,deepseek-r1-distill-8b,0.959344922891278
F0,F2,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.9563185722001788
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.4896708520332143
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.4968522075629182
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.5081107133159186
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.5011187363539716
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.5199604008412817
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,6,deepseek-r1-distill-8b,0.5239774308843378
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,7,deepseek-r1-distill-8b,0.5296612929245562
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,8,deepseek-r1-distill-8b,0.5428060693325959
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,9,deepseek-r1-distill-8b,0.5491978464951439
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,10,deepseek-r1-distill-8b,0.5520735951166382
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.5799362926490054
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.5799322846369893
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.5773421068716363
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.5713090467845222
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.5702118534951368
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.5591792994195397
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.5595234874514153
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.5583220858496134
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.5501407313219124
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.5466597728859991
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.5431537643749856
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.541224908592276
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.5409789168547927
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.539010982954927
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.5294754213673133
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.5291207123038955
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,27,deepseek-r1-distill-8b,0.5247329411493575
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,28,deepseek-r1-distill-8b,0.5221798374951527
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,29,deepseek-r1-distill-8b,0.518407296185074
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,30,deepseek-r1-distill-8b,0.5207559912264617
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,31,deepseek-r1-distill-8b,0.5219163107050995
F0,F3,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.524014504995486
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.498922396412961
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.4963972355284592
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.4879981774487508
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.5141681182561573
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.5397866566668279
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,6,deepseek-r1-distill-8b,0.5569123885098627
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,7,deepseek-r1-distill-8b,0.5696762955436202
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,8,deepseek-r1-distill-8b,0.5914450976597152
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,9,deepseek-r1-distill-8b,0.6389997741971905
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,10,deepseek-r1-distill-8b,0.6265826357639392
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.5902545926678602
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.5823867760197416
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.584554079772907
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.5818131965613458
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.5939117917452944
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.5687549394364606
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.5601451992709795
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.5606280543862197
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.5546301672553668
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.5510450436283285
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.5511624812503024
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.5477532620441606
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.5437140126772149
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.5489185658295834
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.5521362558668409
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.5557924468960178
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,27,deepseek-r1-distill-8b,0.5413662682859954
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,28,deepseek-r1-distill-8b,0.5443470669827906
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,29,deepseek-r1-distill-8b,0.5331093450105643
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,30,deepseek-r1-distill-8b,0.5302797535523621
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,31,deepseek-r1-distill-8b,0.5330166045708941
F0,F4,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.5313472766568281
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.5294280352079201
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.5155581553541281
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.4871002638954907
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.5119495689160616
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.5163244357389893
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,6,deepseek-r1-distill-8b,0.5201886197118457
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,7,deepseek-r1-distill-8b,0.5359567850644987
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,8,deepseek-r1-distill-8b,0.5717035601304725
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,9,deepseek-r1-distill-8b,0.6029048992771557
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,10,deepseek-r1-distill-8b,0.5978769525807668
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.5556229408775755
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.5498891556983396
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.5591777442672392
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.5563277549214051
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.5653192561753184
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.5476825140553033
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.5475452392269993
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.5493492763362783
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.572149191102952
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.5713793251815307
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.5740495254798472
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.5721302389811339
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.5698114212657149
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.5746406267927684
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.5655128751495682
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.5732607074366078
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,27,deepseek-r1-distill-8b,0.5619652428330246
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,28,deepseek-r1-distill-8b,0.5588314838794276
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,29,deepseek-r1-distill-8b,0.5619775361012309
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,30,deepseek-r1-distill-8b,0.5582209182251799
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,31,deepseek-r1-distill-8b,0.5577527495943221
F0,F5,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.5474684063007097
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.495792
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.499344
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.498308
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.5056360000000001
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.506508
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,6,deepseek-r1-distill-8b,0.504664
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,7,deepseek-r1-distill-8b,0.497704
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,8,deepseek-r1-distill-8b,0.489776
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,9,deepseek-r1-distill-8b,0.477512
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,10,deepseek-r1-distill-8b,0.482044
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.501256
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.489468
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.493556
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.49962
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.5038119999999999
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.514286
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.514468
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.522604
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.541392
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.5435319999999999
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.541604
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.544536
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.54694
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.549028
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.5462279999999999
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.546304
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,27,deepseek-r1-distill-8b,0.53758
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,28,deepseek-r1-distill-8b,0.53502
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,29,deepseek-r1-distill-8b,0.5318999999999999
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,30,deepseek-r1-distill-8b,0.5351760000000001
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,31,deepseek-r1-distill-8b,0.526064
F1,A1,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.529192
F1,A2,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F1,A2,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.5047159999999999
F1,A2,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.499424
F1,A2,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.495108
F1,A2,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.494812
F1,A2,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.495804
